Name:  Rhay Scott	
File:  lab00a-carter.txt
Date:  July 1, 2020

**********************
Windows PowerShell transcript start
Start time: 20200701100145
Username: MCTHUGGER\McThug
RunAs User: MCTHUGGER\McThug
Configuration Name: 
Machine: MCTHUGGER (Microsoft Windows NT 10.0.18362.0)
Host Application: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Process ID: 20548
PSVersion: 5.1.18362.752
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.752
BuildVersion: 10.0.18362.752
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
Transcript started, output file is C:\Users\McThug\PowerShell_transcript.MCTHUGGER.w+JeuCKQ.20200701100145.txt
PS C:\Users\McThug> get-help get-help

NAME
    Get-Help

SYNTAX
    Get-Help [[-Name] <string>] [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript | All |
    DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>] [-Full]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Detailed [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Examples [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Parameter <string> [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Online [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript |
    All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -ShowWindow [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]


ALIASES
    None


REMARKS
    Get-Help cannot find the Help files for this cmdlet on this computer. It is displaying only partial help.
        -- To download and install Help files for the module that includes this cmdlet, use Update-Help.
        -- To view the Help topic for this cmdlet online, type: "Get-Help Get-Help -Online" or
           go to https://go.microsoft.com/fwlink/?LinkID=113316.



PS C:\Users\McThug> get-command

CommandType     Name                                               Version    Source
Cmdlet          Add-AzureRmApplicationGatewayUrlPathMapConfig      5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmAutoscaleSetting                        4.0.4      AzureRM.Insights
Cmdlet          Add-AzureRmContainerServiceAgentPoolProfile        4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmDataLakeAnalyticsDataSource             4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Add-AzureRmDataLakeAnalyticsFirewallRule           4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Add-AzureRmDataLakeStoreFirewallRule               5.2.0      AzureRM.DataLakeStore
Cmdlet          Add-AzureRmDataLakeStoreItemContent                5.2.0      AzureRM.DataLakeStore
Cmdlet          Add-AzureRmDataLakeStoreTrustedIdProvider          5.2.0      AzureRM.DataLakeStore
Cmdlet          Add-AzureRmDnsRecordConfig                         4.1.2      AzureRM.Dns
Cmdlet          Add-AzureRmEnvironment                             4.6.0      AzureRM.Profile
Cmdlet          Add-AzureRmExpressRouteCircuitAuthorization        5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmExpressRouteCircuitPeeringConfig        5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmHDInsightClusterIdentity                4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightComponentVersion               4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightConfigValues                   4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightMetastore                      4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightScriptAction                   4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightSecurityProfile                4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmHDInsightStorage                        4.1.2      AzureRM.HDInsight
Cmdlet          Add-AzureRmImageDataDisk                           4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmIotHubCertificate                       3.1.2      AzureRM.IotHub
Cmdlet          Add-AzureRmIotHubEventHubConsumerGroup             3.1.2      AzureRM.IotHub
Cmdlet          Add-AzureRmIotHubKey                               3.1.2      AzureRM.IotHub
Cmdlet          Add-AzureRmLoadBalancerBackendAddressPoolConfig    5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLoadBalancerFrontendIpConfig            5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLoadBalancerInboundNatPoolConfig        5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLoadBalancerInboundNatRuleConfig        5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLoadBalancerProbeConfig                 5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLoadBalancerRuleConfig                  5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmLogProfile                              4.0.4      AzureRM.Insights
Cmdlet          Add-AzureRmMetricAlertRule                         4.0.4      AzureRM.Insights
Cmdlet          Add-AzureRmMlWebServiceRegionalProperty            0.17.2     AzureRM.MachineLearning
Cmdlet          Add-AzureRmNetworkInterfaceIpConfig                5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmNetworkSecurityRuleConfig               5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmRouteConfig                             5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmRouteFilterRuleConfig                   5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmServiceFabricApplicationCertificate     0.3.4      AzureRM.ServiceFabric
Cmdlet          Add-AzureRmServiceFabricClientCertificate          0.3.4      AzureRM.ServiceFabric
Cmdlet          Add-AzureRmServiceFabricClusterCertificate         0.3.4      AzureRM.ServiceFabric
Cmdlet          Add-AzureRmServiceFabricNode                       0.3.4      AzureRM.ServiceFabric
Cmdlet          Add-AzureRmServiceFabricNodeType                   0.3.4      AzureRM.ServiceFabric
Cmdlet          Add-AzureRmSqlDatabaseToFailoverGroup              4.4.0      AzureRM.Sql
Cmdlet          Add-AzureRmSqlServerKeyVaultKey                    4.4.0      AzureRM.Sql
Cmdlet          Add-AzureRmStorageAccountNetworkRule               4.2.3      AzureRM.Storage
Cmdlet          Add-AzureRmTrafficManagerEndpointConfig            4.0.3      AzureRM.TrafficManager
Cmdlet          Add-AzureRmVhd                                     4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVirtualNetworkGatewayIpConfig           5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmVirtualNetworkPeering                   5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmVirtualNetworkSubnetConfig              5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmVMAdditionalUnattendContent             4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVMDataDisk                              4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVMNetworkInterface                      4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVMSecret                                4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssAdditionalUnattendContent           4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssDataDisk                            4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssDiagnosticsExtension                4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssExtension                           4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVMSshPublicKey                          4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssNetworkInterfaceConfiguration       4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssSecret                              4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssSshPublicKey                        4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVmssWinRMListener                       4.6.0      AzureRM.Compute
Cmdlet          Add-AzureRmVpnClientRevokedCertificate             5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmVpnClientRootCertificate                5.4.2      AzureRM.Network
Cmdlet          Add-AzureRmWebtestAlertRule                        4.0.4      AzureRM.Insights
Cmdlet          Add-AzureTrafficManagerEndpoint                    5.1.2      Azure
Cmdlet          Add-AzureVhd                                       5.1.2      Azure
Cmdlet          Add-AzureVirtualIP                                 5.1.2      Azure
Cmdlet          Add-AzureVMImage                                   5.1.2      Azure
Cmdlet          Add-AzureWebRole                                   5.1.2      Azure
Cmdlet          Add-AzureWorkerRole                                5.1.2      Azure
Cmdlet          Add-BitsFile                                       2.0.0.0    BitsTransfer
Cmdlet          Add-CertificateEnrollmentPolicyServer              1.0.0.0    PKI
Cmdlet          Add-Computer                                       3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Add-Content                                        3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Add-History                                        3.0.0.0    Microsoft.PowerShell.Core
Cmdlet          Add-JobTrigger                                     1.1.0.0    PSScheduledJob
Cmdlet          Add-KdsRootKey                                     1.0.0.0    Kds
Cmdlet          Add-LocalGroupMember                               1.0.0.0    Microsoft.PowerShell.LocalAccounts
Cmdlet          Add-Member                                         3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Add-PSSnapin                                       3.0.0.0    Microsoft.PowerShell.Core
Cmdlet          Add-SignerRule                                     1.0        ConfigCI
Cmdlet          Add-SqlAvailabilityDatabase                        15.0       SQLPS
Cmdlet          Add-SqlAvailabilityGroupListenerStaticIp           15.0       SQLPS
Cmdlet          Add-SqlFirewallRule                                15.0       SQLPS
Cmdlet          Add-Type                                           3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Add-WebConfiguration                               1.0.0.0    WebAdministration
Cmdlet          Add-WebConfigurationLock                           1.0.0.0    WebAdministration
Cmdlet          Add-WebConfigurationProperty                       1.0.0.0    WebAdministration
Cmdlet          Add-WindowsCapability                              3.0        Dism
Cmdlet          Add-WindowsDriver                                  3.0        Dism
Cmdlet          Add-WindowsImage                                   3.0        Dism
Cmdlet          Add-WindowsPackage                                 3.0        Dism
Cmdlet          Backup-AzureKeyVaultKey                            4.3.0      AzureRM.KeyVault
Cmdlet          Backup-AzureKeyVaultSecret                         4.3.0      AzureRM.KeyVault
Cmdlet          Backup-AzureRmApiManagement                        5.1.2      AzureRM.ApiManagement
Cmdlet          Backup-AzureRmBackupItem                           4.0.4      AzureRM.Backup
Cmdlet          Backup-AzureRmRecoveryServicesBackupItem           4.1.2      AzureRM.RecoveryServices.Backup
Cmdlet          Backup-SqlDatabase                                 15.0       SQLPS
Cmdlet          Backup-WebConfiguration                            1.0.0.0    WebAdministration
Cmdlet          Checkpoint-Computer                                3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-AzureProfile                                 5.1.2      Azure
Cmdlet          Clear-AzureRmContext                               4.6.0      AzureRM.Profile
Cmdlet          Clear-AzureRmDefault                               4.6.0      AzureRM.Profile
Cmdlet          Clear-Content                                      3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-EventLog                                     3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-History                                      3.0.0.0    Microsoft.PowerShell.Core
Cmdlet          Clear-IISCentralCertProvider                       1.1.0.0    IISAdministration
Cmdlet          Clear-IISConfigCollection                          1.1.0.0    IISAdministration
Cmdlet          Clear-Item                                         3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-ItemProperty                                 3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-KdsCache                                     1.0.0.0    Kds
Cmdlet          Clear-MsmqOutgoingQueue                            1.0.0.0    MSMQ
Cmdlet          Clear-MsmqQueue                                    1.0.0.0    MSMQ
Cmdlet          Clear-RecycleBin                                   3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Clear-Tpm                                          2.0.0.0    TrustedPlatformModule
Cmdlet          Clear-UevAppxPackage                               2.1.639.0  UEV
Cmdlet          Clear-UevConfiguration                             2.1.639.0  UEV
Cmdlet          Clear-Variable                                     3.1.0.0    Microsoft.PowerShell.Utility
